0.003469	2	10	17	24	26	31	33	44	67	71	0.115102	0.068996	0.084167	0.113531	0.063962	0.149651	0.115304	0.067501	0.159327	0.062461	
0.003506	2	10	17	24	26	31	33	44	67	71	0.113283	0.070862	0.080135	0.110514	0.065654	0.147689	0.115001	0.069640	0.161507	0.065715	
0.003543	2	10	17	24	26	31	33	44	67	71	0.111463	0.072728	0.076102	0.107497	0.067346	0.145727	0.114699	0.071779	0.163688	0.068970	
0.003580	2	10	17	24	26	31	33	44	67	71	0.109644	0.074595	0.072070	0.104480	0.069039	0.143765	0.114397	0.073918	0.165869	0.072225	
0.003617	2	10	17	24	26	31	33	44	67	71	0.107824	0.076461	0.068038	0.101463	0.070731	0.141803	0.114095	0.076057	0.168049	0.075479	
0.003654	2	10	17	24	26	31	33	44	67	71	0.106005	0.078327	0.064006	0.098446	0.072424	0.139841	0.113793	0.078196	0.170230	0.078734	
0.003691	2	10	17	24	26	31	33	44	67	71	0.104185	0.080194	0.059974	0.095428	0.074116	0.137879	0.113491	0.080335	0.172411	0.081988	
0.003729	2	10	17	24	26	31	33	44	67	71	0.102366	0.082060	0.055941	0.092411	0.075809	0.135917	0.113188	0.082474	0.174592	0.085243	
0.003766	2	10	17	24	26	31	33	44	67	71	0.100546	0.083926	0.051909	0.089394	0.077501	0.133955	0.112886	0.084613	0.176772	0.088497	
0.003803	2	10	17	24	26	31	33	44	67	71	0.098727	0.085792	0.047877	0.086377	0.079193	0.131993	0.112584	0.086752	0.178953	0.091752	
0.003840	2	10	17	24	26	31	33	44	67	71	0.096908	0.087659	0.043845	0.083360	0.080886	0.130030	0.112282	0.088891	0.181134	0.095006	
0.003877	2	10	17	24	26	31	33	44	67	71	0.095088	0.089525	0.039813	0.080343	0.082578	0.128068	0.111980	0.091030	0.183315	0.098261	
0.003914	2	17	24	25	26	31	33	44	67	71	0.093752	0.053649	0.093519	0.021166	0.083538	0.145429	0.159615	0.082393	0.171547	0.095392	
0.003951	2	10	21	24	26	31	33	44	67	71	0.112136	0.075799	0.044713	0.101481	0.076832	0.153189	0.123836	0.080216	0.156062	0.075736	
0.003988	2	10	21	24	26	31	33	44	67	71	0.107694	0.078421	0.045747	0.094602	0.078540	0.148363	0.123382	0.082892	0.159438	0.080921	
0.004025	2	10	21	24	26	31	33	44	67	71	0.103252	0.081044	0.046781	0.087722	0.080248	0.143537	0.122929	0.085567	0.162814	0.086106	
0.004062	2	10	21	24	26	31	33	44	67	71	0.098811	0.083666	0.047815	0.080843	0.081956	0.138711	0.122475	0.088243	0.166190	0.091291	
0.004099	2	10	24	25	26	31	33	44	67	71	0.110705	0.078437	0.107073	0.016299	0.087295	0.146200	0.121515	0.086306	0.159618	0.086551	
0.004136	2	10	24	25	26	31	33	44	67	71	0.107821	0.079525	0.103123	0.017851	0.088732	0.142990	0.121784	0.087799	0.160529	0.089846	
0.004173	2	10	24	25	26	31	33	44	67	71	0.104937	0.080613	0.099174	0.019402	0.090170	0.139781	0.122053	0.089292	0.161439	0.093140	
0.004210	2	10	24	25	26	31	33	44	67	71	0.102053	0.081701	0.095224	0.020953	0.091607	0.136571	0.122322	0.090786	0.162349	0.096434	
0.004247	2	10	24	25	26	31	33	44	67	71	0.099169	0.082789	0.091274	0.022504	0.093044	0.133362	0.122591	0.092279	0.163260	0.099728	
0.004285	2	10	24	25	26	31	33	44	67	71	0.096285	0.083877	0.087324	0.024056	0.094482	0.130152	0.122860	0.093772	0.164170	0.103022	
0.004322	2	13	24	25	26	31	33	44	67	71	0.102191	0.010000	0.105012	0.023323	0.090636	0.156636	0.170559	0.086119	0.152168	0.103356	
0.004359	2	13	24	25	26	31	33	44	67	71	0.099229	0.010000	0.101074	0.024927	0.092123	0.153612	0.171386	0.087635	0.153243	0.106771	
0.004396	2	13	24	25	26	31	33	44	67	71	0.096267	0.010000	0.097135	0.026532	0.093610	0.150588	0.172213	0.089151	0.154318	0.110187	
0.004433	2	13	24	25	26	31	33	44	67	71	0.093305	0.010000	0.093196	0.028136	0.095096	0.147564	0.173041	0.090668	0.155393	0.113602	
0.004470	2	13	24	25	26	31	33	44	67	71	0.090343	0.010000	0.089257	0.029740	0.096583	0.144540	0.173868	0.092184	0.156467	0.117017	
0.004507	2	13	24	25	26	31	33	44	67	71	0.087381	0.010000	0.085318	0.031345	0.098070	0.141516	0.174695	0.093700	0.157542	0.120432	
0.004544	2	13	21	25	26	31	33	44	67	71	0.094876	0.010000	0.053740	0.023994	0.088468	0.178022	0.199012	0.082683	0.153553	0.115651	
0.004581	2	13	21	25	26	31	33	44	67	71	0.091209	0.010000	0.053713	0.025896	0.090093	0.172938	0.198849	0.084428	0.153934	0.118940	
0.004618	2	13	21	25	26	31	33	44	67	71	0.087542	0.010000	0.053685	0.027799	0.091718	0.167853	0.198687	0.086173	0.154315	0.122228	
0.004655	2	13	21	25	26	31	33	44	67	71	0.083875	0.010000	0.053658	0.029701	0.093343	0.162768	0.198525	0.087918	0.154696	0.125517	
0.004692	2	13	21	25	26	31	33	44	67	71	0.080208	0.010000	0.053631	0.031603	0.094967	0.157683	0.198363	0.089663	0.155076	0.128805	
0.004729	2	13	21	25	26	31	33	44	67	71	0.076541	0.010000	0.053603	0.033505	0.096592	0.152598	0.198201	0.091408	0.155457	0.132094	
0.004766	13	24	25	26	31	33	44	58	67	71	0.010000	0.084752	0.029785	0.099219	0.150427	0.184349	0.098175	0.055606	0.156999	0.130687	
0.004804	13	24	25	26	31	33	44	58	67	71	0.010000	0.080967	0.031052	0.100861	0.145774	0.184594	0.098939	0.058334	0.156797	0.132682	
0.004841	13	24	25	26	31	33	44	58	67	71	0.010000	0.077183	0.032319	0.102503	0.141122	0.184838	0.099702	0.061062	0.156594	0.134677	
0.004878	13	21	25	26	31	33	44	58	67	71	0.010000	0.048575	0.027218	0.093852	0.176655	0.208007	0.092199	0.052073	0.156534	0.134888	
0.004915	10	13	25	26	31	33	44	58	67	71	0.074045	0.010000	0.026704	0.098741	0.165181	0.167775	0.098729	0.057606	0.162822	0.138397	
0.004952	10	13	25	26	31	33	44	58	67	71	0.075014	0.010000	0.028190	0.100516	0.158031	0.166460	0.099588	0.060628	0.161608	0.139967	
0.004989	10	13	25	26	31	33	44	58	67	71	0.075983	0.010000	0.029675	0.102290	0.150880	0.165145	0.100446	0.063649	0.160394	0.141536	
0.005026	10	13	25	26	31	33	44	58	67	71	0.076953	0.010000	0.031161	0.104064	0.143730	0.163831	0.101305	0.066671	0.159181	0.143105	
0.005063	10	13	25	26	31	33	44	58	67	71	0.077922	0.010000	0.032647	0.105838	0.136579	0.162516	0.102164	0.069693	0.157967	0.144675	
0.005100	10	13	25	26	31	33	44	58	67	71	0.078891	0.010000	0.034133	0.107612	0.129429	0.161201	0.103023	0.072714	0.156753	0.146244	
0.005137	10	13	25	26	31	33	44	58	67	71	0.079635	0.010129	0.035533	0.109253	0.122780	0.160159	0.103766	0.075630	0.155358	0.147757	
0.005174	10	13	25	26	31	33	44	58	67	71	0.080094	0.010420	0.036826	0.110723	0.116766	0.159462	0.104364	0.078412	0.153734	0.149198	
0.005211	10	13	25	26	31	33	44	58	67	71	0.080553	0.010712	0.038118	0.112194	0.110753	0.158765	0.104963	0.081194	0.152110	0.150639	
0.005248	10	13	25	26	31	33	44	58	67	71	0.081011	0.011003	0.039411	0.113664	0.104739	0.158069	0.105561	0.083976	0.150486	0.152080	
0.005285	10	13	25	26	31	33	44	58	67	71	0.081470	0.011295	0.040704	0.115135	0.098726	0.157372	0.106159	0.086758	0.148862	0.153521	
0.005322	10	13	25	26	31	33	44	58	67	71	0.081929	0.011586	0.041996	0.116605	0.092712	0.156675	0.106757	0.089540	0.147237	0.154962	
0.005360	10	13	25	26	31	33	44	58	67	71	0.082388	0.011878	0.043289	0.118076	0.086699	0.155978	0.107355	0.092322	0.145613	0.156403	
0.005397	10	13	25	26	31	33	44	58	67	71	0.082847	0.012170	0.044581	0.119547	0.080685	0.155281	0.107953	0.095104	0.143989	0.157844	
0.005434	10	13	25	26	31	33	44	58	67	71	0.083305	0.012461	0.045874	0.121017	0.074672	0.154584	0.108551	0.097886	0.142365	0.159285	
0.005471	10	13	25	26	33	44	58	64	67	71	0.101188	0.010000	0.038018	0.121749	0.153342	0.106388	0.089666	0.050224	0.167601	0.161823	
0.005508	10	13	25	26	33	44	58	64	67	71	0.100575	0.010051	0.040755	0.122935	0.151742	0.106146	0.093111	0.050208	0.162225	0.162251	
0.005545	10	13	25	26	33	44	58	64	67	71	0.099529	0.010575	0.042840	0.123826	0.151234	0.105861	0.096110	0.049845	0.157347	0.162834	
0.005582	10	13	25	26	33	44	58	64	67	71	0.098483	0.011099	0.044925	0.124718	0.150726	0.105575	0.099108	0.049481	0.152469	0.163417	
0.005619	10	13	25	26	33	44	58	64	67	71	0.097437	0.011623	0.047010	0.125610	0.150218	0.105289	0.102107	0.049117	0.147590	0.164000	
0.005656	10	13	25	26	33	44	58	64	67	71	0.096390	0.012146	0.049095	0.126501	0.149710	0.105003	0.105106	0.048753	0.142712	0.164583	
0.005693	10	13	25	26	33	34	44	58	67	71	0.095192	0.010707	0.042980	0.124779	0.153733	0.045176	0.118237	0.099963	0.138256	0.170976	
0.005730	10	13	25	26	33	34	44	58	67	71	0.094182	0.011083	0.044640	0.125055	0.153515	0.047718	0.117860	0.101966	0.132684	0.171298	
0.005767	10	13	25	26	33	34	44	58	67	71	0.093172	0.011458	0.046300	0.125330	0.153297	0.050260	0.117483	0.103969	0.127112	0.171619	
0.005804	10	13	25	26	33	34	44	58	67	71	0.092162	0.011833	0.047960	0.125606	0.153079	0.052802	0.117106	0.105972	0.121539	0.171940	
0.005841	10	13	25	26	33	34	44	58	67	71	0.091152	0.012209	0.049620	0.125881	0.152860	0.055345	0.116729	0.107975	0.115967	0.172261	
0.005879	10	13	25	26	33	34	44	58	67	71	0.090142	0.012584	0.051280	0.126157	0.152642	0.057887	0.116352	0.109979	0.110395	0.172583	
0.005916	5	10	13	25	26	33	44	58	67	71	0.017454	0.089426	0.013187	0.051542	0.120601	0.147717	0.117499	0.112936	0.146105	0.183532	
0.005953	5	10	13	25	26	33	44	58	67	71	0.018341	0.088438	0.013544	0.053042	0.120463	0.147319	0.117202	0.114794	0.142504	0.184354	
0.005990	5	13	25	26	33	34	44	58	67	71	0.015351	0.012181	0.049422	0.118238	0.199473	0.051843	0.119163	0.104426	0.139973	0.189930	
0.006027	5	13	25	26	33	34	44	58	67	71	0.016104	0.012450	0.050680	0.117774	0.198748	0.053736	0.118832	0.105730	0.135496	0.190450	
0.006064	5	13	25	26	33	34	44	58	67	71	0.016856	0.012719	0.051938	0.117310	0.198024	0.055629	0.118501	0.107034	0.131019	0.190970	
0.006101	5	13	25	26	33	34	44	58	67	71	0.017608	0.012987	0.053196	0.116847	0.197300	0.057521	0.118170	0.108339	0.126542	0.191491	
0.006138	5	13	25	26	33	34	44	58	67	71	0.018361	0.013256	0.054454	0.116383	0.196575	0.059414	0.117838	0.109643	0.122065	0.192011	
0.006175	5	13	25	26	33	34	44	58	67	71	0.019113	0.013525	0.055712	0.115919	0.195851	0.061307	0.117507	0.110947	0.117588	0.192531	
0.006212	5	13	25	26	33	34	44	58	67	71	0.019865	0.013793	0.056970	0.115455	0.195127	0.063199	0.117176	0.112252	0.113111	0.193052	
0.006249	5	13	25	26	33	34	44	58	67	71	0.020618	0.014062	0.058228	0.114992	0.194402	0.065092	0.116845	0.113556	0.108634	0.193572	
0.006286	5	13	25	26	33	34	44	58	67	71	0.021370	0.014330	0.059486	0.114528	0.193678	0.066984	0.116513	0.114860	0.104157	0.194092	
0.006323	5	13	25	26	33	34	44	58	67	71	0.022122	0.014599	0.060744	0.114064	0.192953	0.068877	0.116182	0.116165	0.099681	0.194613	
0.006360	5	13	25	26	33	34	44	58	67	71	0.022875	0.014868	0.062002	0.113600	0.192229	0.070770	0.115851	0.117469	0.095204	0.195133	
0.006397	5	10	13	25	26	33	34	44	58	71	0.020034	0.093728	0.014403	0.061449	0.119129	0.173580	0.081815	0.119386	0.122929	0.193547	
0.006435	5	10	13	25	26	33	34	44	58	71	0.020999	0.091797	0.014693	0.062765	0.118110	0.172021	0.083188	0.118734	0.123902	0.193792	
0.006472	5	10	13	25	26	33	34	44	58	71	0.021964	0.089865	0.014982	0.064081	0.117090	0.170462	0.084561	0.118082	0.124874	0.194038	
0.006509	5	10	13	25	26	33	34	44	58	71	0.022928	0.087934	0.015272	0.065397	0.116071	0.168903	0.085934	0.117431	0.125847	0.194283	
0.006546	5	10	13	25	26	33	34	44	58	71	0.023893	0.086003	0.015561	0.066713	0.115051	0.167344	0.087307	0.116779	0.126820	0.194528	
0.006583	5	10	13	25	26	33	34	44	58	71	0.024858	0.084071	0.015850	0.068029	0.114032	0.165785	0.088680	0.116128	0.127792	0.194774	
0.006620	5	10	13	25	26	33	34	44	58	71	0.025823	0.082140	0.016140	0.069345	0.113012	0.164226	0.090053	0.115476	0.128765	0.195019	
0.006657	5	10	13	25	26	33	34	44	58	71	0.026787	0.080209	0.016429	0.070661	0.111993	0.162668	0.091426	0.114825	0.129738	0.195265	
0.006694	5	10	13	25	26	33	34	44	58	71	0.027752	0.078277	0.016718	0.071977	0.110973	0.161109	0.092799	0.114173	0.130710	0.195510	
0.006731	5	10	13	25	26	33	34	44	58	71	0.028717	0.076346	0.017008	0.073294	0.109954	0.159550	0.094172	0.113521	0.131683	0.195755	
0.006768	5	10	13	25	26	33	34	44	58	71	0.029682	0.074415	0.017297	0.074610	0.108934	0.157991	0.095545	0.112870	0.132656	0.196001	
0.006805	5	10	13	25	26	33	34	44	58	71	0.030646	0.072483	0.017587	0.075926	0.107915	0.156432	0.096919	0.112218	0.133628	0.196246	
0.006842	5	10	13	25	26	33	34	44	58	71	0.031611	0.070552	0.017876	0.077242	0.106895	0.154873	0.098292	0.111567	0.134601	0.196492	
0.006879	5	10	13	25	26	33	34	44	58	71	0.032576	0.068620	0.018165	0.078558	0.105876	0.153314	0.099665	0.110915	0.135574	0.196737	
0.006916	5	10	13	25	26	33	34	44	58	71	0.033540	0.066689	0.018455	0.079874	0.104856	0.151755	0.101038	0.110263	0.136546	0.196982	
0.006953	5	13	22	25	26	33	34	44	58	71	0.032682	0.018164	0.035106	0.078281	0.107634	0.196673	0.097331	0.105243	0.135039	0.193848	
0.006991	5	13	22	25	26	33	34	44	58	71	0.033643	0.018415	0.036135	0.079467	0.106356	0.194032	0.098459	0.104279	0.135759	0.193455	
0.007028	5	13	22	25	26	33	34	44	58	71	0.034604	0.018665	0.037164	0.080654	0.105078	0.191392	0.099586	0.103315	0.136479	0.193063	
0.007065	5	13	22	25	26	33	34	44	58	71	0.035565	0.018916	0.038193	0.081840	0.103800	0.188751	0.100714	0.102351	0.137199	0.192671	
0.007102	5	13	22	25	26	33	34	44	58	71	0.036526	0.019166	0.039222	0.083026	0.102522	0.186111	0.101842	0.101387	0.137919	0.192278	
0.007139	5	13	22	25	26	33	34	44	58	71	0.037488	0.019417	0.040251	0.084212	0.101244	0.183470	0.102969	0.100424	0.138639	0.191886	
0.007176	5	13	22	25	26	33	34	44	58	71	0.038449	0.019667	0.041280	0.085399	0.099966	0.180830	0.104097	0.099460	0.139359	0.191494	
0.007213	5	13	22	25	26	33	34	44	58	71	0.039410	0.019918	0.042309	0.086585	0.098689	0.178190	0.105224	0.098496	0.140079	0.191101	
0.007250	5	13	22	25	26	33	34	44	58	71	0.040371	0.020168	0.043338	0.087771	0.097411	0.175549	0.106352	0.097532	0.140799	0.190709	
0.007287	5	13	22	25	26	33	34	44	58	71	0.041332	0.020419	0.044367	0.088957	0.096133	0.172909	0.107479	0.096568	0.141519	0.190317	
0.007324	5	13	22	25	26	33	34	44	58	71	0.042293	0.020669	0.045396	0.090144	0.094855	0.170268	0.108607	0.095604	0.142239	0.189924	
0.007361	5	13	22	25	26	33	34	44	58	71	0.043255	0.020920	0.046425	0.091330	0.093577	0.167628	0.109734	0.094641	0.142959	0.189532	
0.007398	5	13	22	25	26	33	34	44	58	71	0.044216	0.021170	0.047454	0.092516	0.092299	0.164987	0.110862	0.093677	0.143679	0.189140	
0.007435	5	13	22	25	26	33	34	44	58	71	0.045177	0.021420	0.048483	0.093703	0.091021	0.162347	0.111990	0.092713	0.144399	0.188747	
0.007472	5	13	22	25	26	33	34	44	58	71	0.046138	0.021671	0.049512	0.094889	0.089744	0.159706	0.113117	0.091749	0.145119	0.188355	
