0.002496976955	0.00019244	0.0001235	9.0498e-005	7.3755e-005	8.616445038e-006
0.002542420137	0.00019123	0.00012278	8.9206e-005	7.3483e-005	8.618872002e-006
0.002587863319	0.0001906	0.00012144	8.8825e-005	7.371e-005	8.625050018e-006
0.0026333065	0.00019056	0.00012102	8.9355e-005	7.4237e-005	8.63823986e-006
0.002678749682	0.00018923	0.00011872	9.0796e-005	7.4004e-005	8.65052846e-006
0.002724192863	0.00018398	0.00011752	9.1571e-005	7.3527e-005	8.669857036e-006
0.002769636045	0.00018	0.00011747	9.2307e-005	7.5011e-005	8.692234047e-006
0.002815079227	0.00017729	0.00011857	9.3476e-005	7.6519e-005	8.718524032e-006
0.002860522408	0.00017586	0.00012083	9.3687e-005	7.7874e-005	8.748766789e-006
0.00290596559	0.00017099	0.00012172	9.3565e-005	7.8421e-005	8.783189294e-006
0.002951408771	0.00016797	0.00012397	9.5051e-005	7.8914e-005	8.818942862e-006
0.002996851953	0.00016686	0.00012522	9.8144e-005	7.9876e-005	8.858652126e-006
0.003042295135	0.00016767	0.00012497	9.9672e-005	8.2312e-005	8.903425621e-006
0.003087738316	0.00017039	0.00012586	0.00010026	8.3992e-005	8.950052851e-006
0.003133181498	0.00017504	0.00012788	0.00010176	8.4162e-005	9.001578386e-006
0.003178624679	0.00018159	0.00013104	0.00010249	8.4216e-005	9.056751192e-006
0.003224067861	0.00019156	0.00013534	0.00010362	8.4662e-005	9.115949651e-006
0.003269511043	0.00019908	0.00014077	0.00010515	8.5499e-005	9.179843649e-006
0.003314954224	0.0002093	0.0001437	0.00010616	8.6727e-005	9.247210081e-006
0.003360397406	0.0002185	0.00014494	0.00010683	8.8346e-005	9.320312535e-006
0.003405840587	0.00020919	0.00014676	0.00010737	8.9311e-005	9.396990774e-006
0.003451283769	0.00021593	0.00014915	0.00010814	9.0358e-005	9.47815806e-006
0.003496726951	0.00023871	0.00014964	0.00010908	9.047e-005	9.563365759e-006
0.003542170132	0.00023502	0.00014963	0.0001102	9.0761e-005	9.652962483e-006
0.003587613314	0.00026326	0.0001503	0.00011149	9.1231e-005	9.746794315e-006
0.003633056496	0.00025945	0.00015165	0.00011295	9.1879e-005	9.844666867e-006
0.003678499677	0.00023976	0.00015367	0.00011421	9.2706e-005	9.949747804e-006
0.003723942859	0.00024863	0.0001545	0.00011531	9.3712e-005	1.005448275e-005
0.00376938604	0.00024144	0.00015543	0.0001166	9.4316e-005	1.016779781e-005
0.003814829222	0.00023136	0.00015655	0.00011808	9.5017e-005	1.0280079e-005
0.003860272404	0.00022481	0.00015787	0.00011976	9.5924e-005	1.039969242e-005
0.003905715585	0.00022179	0.00015939	0.00012065	9.7036e-005	1.052407143e-005
0.003951158767	0.0002223	0.00016047	0.00012136	9.8354e-005	1.06527736e-005
0.003996601948	0.00022635	0.00016148	0.00012229	9.9819e-005	1.078529822e-005
0.00404204513	0.00023392	0.0001627	0.00012343	0.00010046	1.092461076e-005
0.004087488312	0.00024133	0.00016416	0.00012478	0.00010148	1.106648987e-005
0.004132931493	0.00024282	0.00016585	0.00012635	0.0001028	1.121490619e-005
0.004178374675	0.00024575	0.00016776	0.00012769	0.00010441	1.136560893e-005
0.004223817856	0.00025011	0.00017039	0.00012894	0.00010613	1.152068563e-005
0.004269261038	0.00025577	0.00017262	0.00012876	0.00010709	1.168111549e-005
0.00431470422	0.00025818	0.00017533	0.00012899	0.00010824	1.184737931e-005
0.004360147401	0.00025867	0.00017298	0.00012962	0.00010917	1.201678714e-005
0.004405590583	0.00025967	0.00017387	0.00013066	0.00010868	1.219362699e-005
0.004451033764	0.0002595	0.00017282	0.00013211	0.00010853	1.237211706e-005
0.004496476946	0.00025949	0.00017224	0.00013396	0.00010874	1.255642544e-005
0.004541920128	0.00025979	0.00017215	0.00013621	0.0001093	1.274624151e-005
0.004587363309	0.00026042	0.00017254	0.00013888	0.00011021	1.293992843e-005
0.004632806491	0.00026137	0.00017341	0.00014195	0.00011146	1.31387355e-005
0.004678249672	0.00026265	0.00017476	0.00014238	0.00011307	1.334425955e-005
0.004723692854	0.00026425	0.0001766	0.00014229	0.00011503	1.35503372e-005
0.004769136036	0.00026617	0.00017891	0.00014262	0.00011734	1.376655467e-005
0.004814579217	0.00026841	0.00018013	0.00014338	0.00011494	1.39815557e-005
0.004860022399	0.00027098	0.00018497	0.00014457	0.00012262	1.420358154e-005
0.00490546558	0.00027387	0.00018873	0.00014618	0.00012332	1.443062081e-005
0.004950908762	0.00027708	0.00018521	0.00014532	0.00011877	1.466501482e-005
0.004996351944	0.00028062	0.00018719	0.00014573	0.0001193	1.490166452e-005
0.005041795125	0.00028448	0.00018933	0.00014626	0.00011995	1.51437702e-005
0.005087238307	0.00028867	0.00019161	0.00014691	0.00012073	1.539097823e-005
0.005132681488	0.00029317	0.00019403	0.00014767	0.00012157	1.564325324e-005
0.00517812467	0.00029618	0.00019661	0.00014855	0.00012228	1.590058374e-005
0.005223567852	0.00029814	0.00019933	0.00014955	0.00012311	1.616745171e-005
0.005269011033	0.00030025	0.00020219	0.00015066	0.00012405	1.643055612e-005
0.005314454215	0.00030251	0.00020521	0.00015189	0.00012512	1.670795261e-005
0.005359897396	0.00030492	0.00020836	0.00015324	0.0001263	1.698703095e-005
0.005405340578	0.00030748	0.00021167	0.0001547	0.00012761	1.726737119e-005
0.00545078376	0.00032156	0.00022512	0.00017327	0.00013793	1.755650825e-005
0.005496226941	0.00031304	0.00021872	0.00015797	0.00013058	1.785576762e-005
0.005541670123	0.00032509	0.00022605	0.00017314	0.00014157	1.815261544e-005
0.005587113305	0.0003271	0.00022606	0.00017328	0.00014353	1.84593585e-005
