0.002497	406	825	1249	1450	1548	0.184309	0.222937	0.203603	0.222801	0.166350	
0.002542	350	406	825	1249	1450	0.165200	0.185480	0.245197	0.201905	0.202218	
0.002588	350	406	825	1249	1450	0.161968	0.183046	0.276664	0.188758	0.189564	
0.002633	406	825	1249	1450	2109	0.182370	0.217362	0.227242	0.238023	0.135002	
0.002679	406	825	1249	1450	2109	0.176852	0.244066	0.212766	0.224027	0.142289	
0.002724	350	406	825	1450	1983	0.201050	0.188844	0.219681	0.216317	0.174108	
0.002770	350	406	496	825	1249	0.187333	0.198535	0.130921	0.296011	0.187199	
0.002815	350	406	496	825	1249	0.178388	0.193396	0.134790	0.326435	0.166991	
0.002861	406	825	1053	1249	1450	0.189509	0.267891	0.105140	0.227824	0.209636	
0.002906	406	825	1053	1249	1450	0.184579	0.281042	0.114988	0.219940	0.199450	
0.002951	350	406	496	825	2109	0.207715	0.196265	0.141125	0.313308	0.141587	
0.002997	350	406	496	825	2109	0.185228	0.180071	0.142277	0.341767	0.150658	
0.003042	350	406	496	825	2109	0.162741	0.163876	0.143428	0.370225	0.159729	
0.003088	350	406	496	825	1053	0.217664	0.218314	0.141370	0.332708	0.089944	
0.003133	267	406	527	825	1450	0.148822	0.206196	0.099044	0.280912	0.265026	
0.003179	267	406	527	825	1450	0.151635	0.199614	0.109191	0.286583	0.252977	
0.003224	267	406	527	825	1450	0.154448	0.193031	0.119339	0.292255	0.240927	
0.003270	267	406	527	825	1450	0.157261	0.186449	0.129486	0.297927	0.228878	
0.003315	267	406	527	825	1450	0.160074	0.179866	0.139633	0.303598	0.216828	
0.003360	267	406	527	825	1450	0.162887	0.173283	0.149781	0.309270	0.204779	
0.003406	267	527	825	939	1450	0.175633	0.133050	0.320295	0.143423	0.227599	
0.003451	406	825	1053	1450	2083	0.219402	0.317793	0.117208	0.251062	0.094536	
0.003497	406	825	1053	1450	2083	0.214537	0.319405	0.121688	0.243625	0.100745	
0.003542	406	825	1053	1450	2083	0.209673	0.321017	0.126168	0.236187	0.106955	
0.003588	406	825	1053	1450	2083	0.204809	0.322629	0.130648	0.228750	0.113164	
0.003633	406	825	1053	1450	2083	0.199945	0.324241	0.135128	0.221313	0.119374	
0.003678	406	825	1053	1450	2083	0.195081	0.325853	0.139608	0.213876	0.125583	
0.003724	406	825	1053	1450	2083	0.190216	0.327465	0.144088	0.206439	0.131793	
0.003769	825	1053	1450	2083	2109	0.338339	0.139694	0.230689	0.116855	0.174422	
0.003815	825	1053	1450	2083	2109	0.338693	0.144109	0.221384	0.123552	0.172262	
0.003860	825	1053	1450	2083	2109	0.339047	0.148523	0.212079	0.130249	0.170101	
0.003906	825	1053	1450	2083	2109	0.339402	0.152937	0.202774	0.136947	0.167940	
0.003951	825	1053	1450	2083	2109	0.339756	0.157352	0.193468	0.143644	0.165780	
0.003997	406	527	825	1983	2083	0.216473	0.144090	0.285773	0.238301	0.115363	
0.004042	825	1053	1179	2083	2109	0.379395	0.176319	0.140819	0.125183	0.178284	
0.004087	825	1053	1179	2083	2109	0.375784	0.180394	0.135720	0.134109	0.173993	
0.004133	825	1053	1179	2083	2109	0.372173	0.184468	0.130622	0.143034	0.169703	
0.004178	825	1053	1179	2083	2109	0.368562	0.188542	0.125524	0.151959	0.165412	
0.004224	527	825	1053	1450	2083	0.135026	0.349771	0.156217	0.219116	0.139871	
0.004269	527	825	1053	1450	2083	0.138474	0.347781	0.159177	0.209290	0.145277	
0.004315	527	825	1053	1450	2083	0.141922	0.345791	0.162138	0.199465	0.150684	
0.004360	527	825	1053	1983	2083	0.123830	0.360758	0.138932	0.265800	0.110680	
0.004406	527	825	1053	1983	2083	0.128393	0.352082	0.142165	0.258220	0.119140	
0.004451	527	825	1053	1983	2083	0.132955	0.343407	0.145398	0.250639	0.127601	
0.004496	527	825	1053	1983	2083	0.137517	0.334732	0.148631	0.243059	0.136061	
0.004542	527	825	1053	1983	2083	0.142079	0.326057	0.151864	0.235478	0.144522	
0.004587	527	825	1053	1983	2083	0.146641	0.317382	0.155097	0.227898	0.152983	
0.004633	527	825	1053	1983	2083	0.151203	0.308707	0.158330	0.220317	0.161443	
0.004678	527	825	1053	1983	2083	0.155765	0.300032	0.161563	0.212737	0.169904	
0.004724	527	825	1053	1983	2083	0.160327	0.291356	0.164796	0.205156	0.178365	
0.004769	527	825	1053	1983	2083	0.164889	0.282681	0.168028	0.197576	0.186825	
0.004815	825	1450	1589	1983	2083	0.270149	0.204084	0.124454	0.264286	0.137027	
0.004860	87	825	1053	1983	2083	0.081121	0.349752	0.172264	0.244255	0.152608	
0.004905	367	825	1053	1663	2083	0.089165	0.390264	0.193689	0.187981	0.138900	
0.004951	825	1053	1589	1983	2083	0.352439	0.151442	0.080062	0.274862	0.141195	
0.004996	825	1053	1589	1983	2083	0.347842	0.151622	0.084095	0.272698	0.143744	
0.005042	825	1053	1589	1983	2083	0.343245	0.151802	0.088127	0.270533	0.146294	
0.005087	825	1053	1589	1983	2083	0.338647	0.151982	0.092159	0.268369	0.148843	
0.005133	527	825	1589	1983	2083	0.153773	0.315564	0.094782	0.305610	0.130270	
0.005178	527	825	1589	1983	2083	0.154797	0.310604	0.098672	0.303253	0.132674	
0.005224	527	825	1589	1983	2083	0.155821	0.305643	0.102562	0.300897	0.135078	
0.005269	527	825	1589	1983	2083	0.156844	0.300683	0.106452	0.298540	0.137482	
0.005314	527	825	1589	1983	2083	0.157868	0.295722	0.110341	0.296183	0.139885	
0.005360	527	825	1589	1983	2083	0.158891	0.290762	0.114231	0.293826	0.142289	
0.005405	527	825	1589	1983	2083	0.159915	0.285802	0.118121	0.291469	0.144693	
0.005451	189	1340	1548	1589	1983	0.139688	0.164590	0.190956	0.146836	0.357930	
0.005496	527	825	1589	1983	2083	0.161962	0.275881	0.125901	0.286755	0.149500	
0.005542	189	1340	1548	1589	1983	0.140672	0.168847	0.180472	0.153215	0.356795	
0.005587	189	1340	1548	1589	1983	0.141164	0.170975	0.175229	0.156404	0.356227	
0.005633	137	189	1589	1813	1983	0.163246	0.141456	0.129782	0.160964	0.404552	
0.005678	137	189	1589	1813	1983	0.166403	0.141578	0.133325	0.159769	0.398925	
0.005723	137	189	1589	1813	1983	0.169560	0.141700	0.136869	0.158573	0.393298	
0.005769	527	1340	1589	1983	2083	0.176668	0.131789	0.100423	0.452188	0.138932	
0.005814	527	1340	1589	1983	2083	0.176214	0.133531	0.104147	0.445734	0.140374	
0.005860	527	1340	1589	1983	2083	0.175760	0.135274	0.107872	0.439279	0.141815	
0.005905	527	1340	1589	1983	2083	0.175306	0.137016	0.111596	0.432824	0.143257	
0.005951	527	1340	1589	1983	2083	0.174852	0.138759	0.115321	0.426370	0.144699	
0.005996	527	1340	1589	1983	2083	0.174398	0.140501	0.119045	0.419915	0.146141	
0.006042	527	1340	1589	1983	2083	0.173944	0.142244	0.122769	0.413460	0.147583	
0.006087	527	1340	1589	1983	2083	0.173489	0.143986	0.126494	0.407006	0.149025	
0.006132	137	189	1340	1589	1983	0.151492	0.145556	0.149374	0.127138	0.426440	
0.006178	137	189	1340	1589	1983	0.154096	0.145067	0.150793	0.130359	0.419685	
0.006223	137	189	1340	1589	1983	0.156700	0.144577	0.152213	0.133579	0.412930	
0.006269	137	189	1340	1589	1983	0.159304	0.144088	0.153633	0.136800	0.406175	
0.006314	137	189	1340	1589	1983	0.161907	0.143599	0.155053	0.140020	0.399421	
0.006360	137	189	1340	1589	1983	0.164511	0.143110	0.156473	0.143241	0.392666	
0.006405	137	189	1340	1589	1983	0.167115	0.142620	0.157893	0.146461	0.385911	
0.006451	137	189	1340	1589	1983	0.169719	0.142131	0.159313	0.149681	0.379156	
0.006496	137	189	1340	1589	1983	0.172322	0.141642	0.160733	0.152902	0.372401	
0.006541	137	189	1340	1589	1983	0.174926	0.141153	0.162153	0.156122	0.365646	
0.006587	137	189	1340	1589	1983	0.177530	0.140663	0.163572	0.159343	0.358892	
0.006632	137	189	1340	1589	1983	0.180134	0.140174	0.164992	0.162563	0.352137	
0.006678	137	189	1340	1589	1983	0.182738	0.139685	0.166412	0.165784	0.345382	
0.006723	137	189	1340	1589	1983	0.185341	0.139195	0.167832	0.169004	0.338627	
0.006769	137	189	1340	1589	1983	0.187945	0.138706	0.169252	0.172224	0.331872	
0.006814	137	189	1340	1589	1983	0.190549	0.138217	0.170672	0.175445	0.325117	
0.006860	137	189	1340	1589	1983	0.193153	0.137728	0.172092	0.178665	0.318363	
0.006905	137	1340	1589	1872	1983	0.196400	0.184702	0.160499	0.140919	0.317480	
0.006950	137	1340	1589	1872	1983	0.198791	0.185827	0.163489	0.142031	0.309862	
0.006996	137	1340	1589	1872	1983	0.201181	0.186953	0.166479	0.143143	0.302244	
0.007041	1069	1340	1589	1983	2083	0.055248	0.194186	0.151203	0.441959	0.157403	
0.007087	1069	1340	1589	1983	2083	0.056585	0.195338	0.153227	0.437013	0.157837	
0.007132	1069	1340	1589	1983	2083	0.057923	0.196489	0.155251	0.432066	0.158271	
0.007178	1069	1340	1589	1983	2083	0.059260	0.197641	0.157274	0.427119	0.158705	
