0.001432	37	53	168	285	422	455	959	1129	1274	1304	0.139998	0.069420	0.082354	0.058168	0.111683	0.130248	0.112256	0.136154	0.059363	0.100355	
0.001455	37	53	168	285	422	455	959	1129	1274	1304	0.135005	0.069446	0.086745	0.059329	0.113324	0.129220	0.112159	0.136891	0.058440	0.099440	
0.001478	37	53	168	285	422	455	959	1129	1274	1304	0.130012	0.069472	0.091136	0.060491	0.114965	0.128193	0.112063	0.137627	0.057517	0.098525	
0.001501	37	53	168	285	422	455	959	1129	1274	1304	0.125019	0.069498	0.095527	0.061652	0.116606	0.127165	0.111966	0.138363	0.056593	0.097610	
0.001524	37	53	168	285	422	455	959	1129	1274	1304	0.120026	0.069525	0.099918	0.062814	0.118247	0.126137	0.111869	0.139100	0.055670	0.096695	
0.001547	37	53	168	256	410	422	959	1055	1129	1304	0.099778	0.069195	0.092978	0.059482	0.091186	0.130115	0.137474	0.085504	0.126598	0.107690	
0.001570	37	53	168	410	422	959	1015	1055	1129	1304	0.102585	0.070522	0.083637	0.078243	0.132798	0.133777	0.080940	0.088469	0.123175	0.105854	
0.001593	37	53	168	285	422	455	959	1129	1274	1304	0.105047	0.069603	0.113091	0.066298	0.123170	0.123055	0.111578	0.141309	0.052899	0.093950	
0.001616	37	53	168	285	422	455	959	1129	1274	1304	0.100054	0.069629	0.117482	0.067460	0.124811	0.122027	0.111481	0.142045	0.051976	0.093035	
0.001639	37	53	78	168	285	422	455	959	1129	1304	0.122031	0.071295	0.053392	0.095265	0.061850	0.118451	0.131256	0.114725	0.139108	0.092627	
0.001662	37	53	78	168	285	422	455	959	1129	1304	0.116722	0.071143	0.054320	0.099472	0.062864	0.119972	0.130070	0.114150	0.139782	0.091504	
0.001685	37	53	78	168	285	422	455	959	1129	1304	0.111413	0.070991	0.055249	0.103679	0.063878	0.121493	0.128885	0.113576	0.140455	0.090381	
0.001708	37	53	78	168	285	422	455	959	1129	1304	0.106104	0.070839	0.056178	0.107886	0.064891	0.123015	0.127699	0.113002	0.141128	0.089258	
0.001731	37	53	78	168	285	422	455	959	1129	1304	0.100795	0.070687	0.057107	0.112093	0.065905	0.124536	0.126513	0.112427	0.141802	0.088135	
0.001754	37	53	78	168	285	422	455	959	1129	1304	0.095486	0.070535	0.058036	0.116299	0.066919	0.126057	0.125327	0.111853	0.142475	0.087013	
0.001777	37	53	78	168	285	410	422	455	959	1129	0.104989	0.066335	0.056989	0.101173	0.066105	0.067714	0.133000	0.128733	0.132200	0.142763	
0.001799	37	53	168	285	422	455	523	1129	1274	1304	0.119725	0.069577	0.108899	0.063353	0.121012	0.147812	0.055439	0.133435	0.063930	0.116818	
0.001822	37	53	168	285	422	455	523	1129	1274	1304	0.116764	0.069384	0.110870	0.063860	0.121524	0.146830	0.057897	0.133051	0.063506	0.116314	
0.001845	37	53	168	285	422	455	523	1129	1274	1304	0.113803	0.069192	0.112841	0.064368	0.122035	0.145849	0.060354	0.132667	0.063082	0.115810	
0.001868	37	53	78	168	285	410	422	455	959	1129	0.083236	0.065278	0.060284	0.117589	0.069378	0.070720	0.138813	0.122065	0.128346	0.144291	
0.001891	37	53	78	168	285	410	422	455	959	1129	0.077798	0.065014	0.061108	0.121693	0.070196	0.071472	0.140267	0.120398	0.127383	0.144673	
0.001914	53	78	168	285	422	455	733	959	1015	1129	0.070236	0.059927	0.117011	0.072511	0.141759	0.110106	0.075934	0.134082	0.091262	0.127172	
0.001937	53	78	168	285	422	455	733	959	1015	1129	0.069861	0.061264	0.123398	0.073104	0.142712	0.106653	0.072432	0.130731	0.091034	0.128811	
0.001960	53	78	168	285	422	455	733	959	1015	1129	0.069487	0.062600	0.129785	0.073698	0.143665	0.103199	0.068931	0.127379	0.090805	0.130450	
0.001983	53	78	168	285	422	455	733	959	1015	1129	0.069112	0.063937	0.136172	0.074291	0.144619	0.099746	0.065429	0.124028	0.090577	0.132090	
0.002006	53	78	168	285	422	455	733	959	1015	1129	0.068737	0.065273	0.142559	0.074885	0.145572	0.096293	0.061928	0.120676	0.090348	0.133729	
0.002029	53	78	168	285	410	422	455	959	1015	1129	0.063409	0.062324	0.124954	0.068589	0.062473	0.152459	0.105807	0.137999	0.089227	0.132760	
0.002052	53	78	168	285	410	422	455	959	1015	1129	0.062877	0.063523	0.131633	0.069068	0.063684	0.153130	0.100829	0.133363	0.088128	0.133763	
0.002075	53	78	168	285	422	455	706	959	1015	1129	0.071942	0.058306	0.120863	0.072302	0.142994	0.118160	0.041400	0.146463	0.094684	0.132885	
0.002098	53	78	168	285	422	455	706	959	1015	1129	0.071771	0.058815	0.125619	0.072629	0.142978	0.114214	0.044211	0.143003	0.093510	0.133250	
0.002121	53	78	168	285	381	410	422	733	959	1129	0.075401	0.058716	0.111929	0.067732	0.112938	0.082243	0.151080	0.078175	0.141680	0.120105	
0.002144	53	78	168	285	381	410	422	959	1129	1304	0.072393	0.058373	0.118258	0.060937	0.111533	0.084117	0.151155	0.129673	0.121393	0.092167	
0.002167	53	78	168	285	381	410	422	959	1129	1304	0.071370	0.059726	0.125038	0.061927	0.113726	0.084437	0.151369	0.122412	0.122581	0.087413	
0.002190	53	78	168	285	381	410	422	959	1015	1129	0.070395	0.063736	0.126808	0.061913	0.099071	0.076246	0.156412	0.134652	0.084366	0.126401	
0.002213	53	78	168	285	381	410	422	959	1015	1129	0.069286	0.064954	0.134051	0.062894	0.101976	0.076897	0.156288	0.125860	0.080425	0.127369	
0.002236	53	78	168	285	381	410	422	959	1015	1129	0.068177	0.066171	0.141294	0.063876	0.104880	0.077548	0.156163	0.117069	0.076485	0.128336	
0.002259	53	78	168	285	381	410	422	959	1015	1129	0.067067	0.067389	0.148538	0.064857	0.107785	0.078199	0.156039	0.108277	0.072545	0.129304	
0.002282	53	160	168	285	422	455	706	959	1118	1129	0.066363	0.061399	0.124877	0.074728	0.125365	0.132980	0.051401	0.159848	0.059412	0.143628	
0.002305	53	78	168	410	422	523	959	1015	1129	1304	0.065157	0.060589	0.122495	0.078175	0.160813	0.062084	0.128813	0.102884	0.115454	0.103535	
0.002328	53	168	285	410	422	455	523	1129	1274	1304	0.059767	0.144402	0.071803	0.072538	0.147249	0.127213	0.089676	0.117462	0.060029	0.109860	
0.002351	53	168	285	410	422	455	523	1129	1274	1304	0.059443	0.146114	0.071944	0.072974	0.147046	0.124927	0.093036	0.116801	0.058954	0.108762	
